review_id,business_id,biz_name,biz_cats,biz_desc,review_text,stars,author_name,rating_category,label_ads,label_irrelevant,label_rant_no_visit,label_relevant,cosine_to_business,reasons
0fe9336f-9dc4-4104-9f1f-143b830c563c,22c7217d60dc,Pizza Fellas,Restaurant,,It is very tasty; similar to Italian pizzas. Roast beef and mohair 180 TL; other pizzas 150 TL. An adult male eats 6 slices; pizzas are one size and 8 slices.,4,Cihan Tas,menu,0,1,0,0,0.0,irrelevant: cosine<0.10
dc66e264-ea21-4d2d-b55b-cdc7e43db9ca,22c7217d60dc,Pizza Fellas,Restaurant,,Do not come around Marmaris and do not leave without eating pizza at Pizza Fellas. We ate mixed pizza; they can make two types of pizza. So delicious!,5,Seda Sinem,taste,0,0,0,1,0.20223067690987842,relevant: name/category anchor
c1ddf4f7-46c4-4794-a7ad-f8b28a349019,22c7217d60dc,Pizza Fellas,Restaurant,,I never thought that the best pizza I've ever eaten would be in Akyaka. Thin pizzas are very tasty and the options are very good. We recommend it to everyone who comes to Akyaka.,5,Nesrin Kuyumcu,menu,0,0,0,1,0.02726491024434089,relevant: name/category anchor
65b79fd8-e0a5-4386-8887-aaef92dc1619,22c7217d60dc,Pizza Fellas,Restaurant,,It was as if a very delicious Italian chef had come out of his hands. You can eat with pleasure. The owners are very good people. I recommend.,4,Okan Uslu,indoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
88ad06dd-fb38-4584-b90d-e8c9536f5a32,22c7217d60dc,Pizza Fellas,Restaurant,,The pizza is big enough for 2 people. The dough is very thin. Price is between 120-140 TL.,4,Huseyin Uysal,taste,1,0,0,1,0.03657852151778796,ads: url/phone/promo (normalized); relevant: name/category anchor
74bb7575-8564-4463-8047-6dec23a207b9,7b1e46f59b7c,Cafe Inn,Restaurant,,The environment; the interest and friendliness of the employees; the taste is incredible. It is so beautiful inside that you do not prefer to sit at the bottom of the sea. Depending on the day; there are also things that are not written on the menu; be sure to check it out. Hours have passed since the meal; we are still talking about the beef brisket.,5,Dila Kocatepe,indoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
d21d1f5d-166a-408c-a179-6ae3241cfbd5,7b1e46f59b7c,Cafe Inn,Restaurant,,Without any taste how they are at the first rank!!!! We ate cafe Inn pizza. It was 70 tl.,1,Hooman Sadati,taste,0,0,0,1,0.1358498934703975,relevant: name/category anchor
e23ac0a9-d3d4-418a-b93f-96ad6cfc08cb,7b1e46f59b7c,Cafe Inn,Restaurant,,Pizza is delicious.. I can say it is one of the rare tastes. Prices are in the 200-300 range and one pizza is more than enough for two people if you are not very hungry. The scenery is already gorgeous.,5,Serap Gunay,indoor_atmosphere,1,1,0,0,0.0,ads: url/phone/promo (normalized); irrelevant: cosine<0.10
528bf741-24b2-40c2-9948-ae1f4bc42ccd,7b1e46f59b7c,Cafe Inn,Restaurant,,The vegan breakfast made me extremely happy. It was nice.,4,Tugba Gunaydin,menu,0,1,0,0,0.0,irrelevant: cosine<0.10
eec11a44-d286-4894-8139-773c98aaa2ec,7b1e46f59b7c,Cafe Inn,Restaurant,,Whatever we ate was good. The Italian Restaurant is the first thing that comes to mind; apart from pizza and pasta; ciger yahni was successful; purslane salad; presentations are successful. Taste point in Datca.,5,Can Ozdemir,outdoor_atmosphere,0,0,0,1,0.02800688504670144,relevant: name/category anchor
e4fe20ef-9cd4-4e6a-a18e-a0d62fcf5f43,7b1e46f59b7c,Cafe Inn,Restaurant,,Very enjoyable beautiful place. Pizza salad food taste is great.,5,Berk Basarir,taste,0,1,0,0,0.0,irrelevant: cosine<0.10
e2f3fcc7-825a-49c0-9a5a-3fd70026314b,7b1e46f59b7c,Cafe Inn,Restaurant,,Its breakfast is more satisfying than the places around it.,4,Mert Ozer,indoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
a035a594-7e17-4453-b8b5-be30293fc48b,7b1e46f59b7c,Cafe Inn,Restaurant,,Nice intimate restaurant. Good service. Eye for detail. Clean. Really good food; well presented.,5,Kain Dijkman,outdoor_atmosphere,0,0,0,1,0.04466656076905525,relevant: name/category anchor
03818995-5c04-42ba-9f74-98bacfa79def,7b1e46f59b7c,Cafe Inn,Restaurant,,The food is delicious but a little pricey. The best Cappucino in Datça is here..,3,Sarp Kendirci,menu,0,1,0,0,0.0,irrelevant: cosine<0.10
b812437e-b4e1-49be-b5e3-ce14de1d9e56,7b1e46f59b7c,Cafe Inn,Restaurant,,It's a very delicious; beautiful small business; but the appointment is a bit difficult to find; the pizzas are great Cafe Inn pizza and a wonderful 4 cheese and brownie as dessert. Thank you for your good wishes.,5,Zafer Togay,taste,0,0,0,1,0.09710399717584836,relevant: name/category anchor
2628baf2-49dd-41d7-8160-f7b5fc53f652,7b1e46f59b7c,Cafe Inn,Restaurant,,When I went; I waited for almost 20 minutes for the waiters to take care of me. The taste was not bad. The surrounding was beautiful.,2,Eren Kesti,outdoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
f2f9c538-8d30-4b5c-a665-638659230634,634385525b7b,Riviera,Restaurant,,"It is a very, very expensive place. It took 30 minutes for 2 drinks to arrive.",3,Olgayali Yilmaz,menu,0,1,0,0,0.0,irrelevant: cosine<0.10
46464949-64f4-4277-99ed-03b01f56e932,634385525b7b,Riviera,Restaurant,,I had the creamy chicken vegetable stew. It tasted excellent. It was quite satisfying. The environment is beautiful and spacious.,5,Gorkey Bardakci,taste,0,1,0,0,0.0,irrelevant: cosine<0.10
deeabffb-1d7c-4c1e-9cf8-8c5fa8b98575,634385525b7b,Riviera,Restaurant,,quality service and rich menu. the attitude of the staff is really excellent. A business that deserves 5 stars.,5,Mehmet Yaliniz,outdoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
78fed605-2a88-4246-bbe3-3f5e5d4337d6,634385525b7b,Riviera,Restaurant,,The sushi was too small so it was not possible to taste the ingredients; the rice was overcooked and lacked flavor; it was missing except for the tail of the shrimp.,2,Goksel Aybek,taste,0,1,0,0,0.0,irrelevant: cosine<0.10
8bde39b9-1145-4784-abb4-c20b4a384320,634385525b7b,Riviera,Restaurant,,The staff was very engaged. Service and taste were perfect.,4,Cahide Koral,indoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
afc6817b-3d45-44a5-bd7f-a3f8def3fefe,634385525b7b,Riviera,Restaurant,,Perfect location next to the sea. Music; light in the evening lounge atmosphere. In short; everything is beautiful.,4,Aya Zhol,outdoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
56ea1210-822d-4a21-a71c-f8904c34d7a0,634385525b7b,Riviera,Restaurant,,"It was very expensive, but taste wasn't bad.",2,Metin Tumay,menu,0,1,0,0,0.0,irrelevant: cosine<0.10
45ab1df5-e7ad-442f-b54e-8858c97d331b,634385525b7b,Riviera,Restaurant,,Good quality service; nice customer service; they are happy to help with a smile.,5,Yılmaz Unal,indoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
c933e148-eaa7-4469-9d06-df92f5b24451,634385525b7b,Riviera,Restaurant,,Scrambled eggs with casserole and toast waited 30 minutes. At 12:30pm the main menu was denied and showed only breakfast available. Prices are much higher than other places.,2,Alex Aali,taste,0,1,0,0,0.0,irrelevant: cosine<0.10
10cadc0e-9228-43d0-922a-9a59f72aa285,634385525b7b,Riviera,Restaurant,,"Nice view, good staff, clean place and nice atmosphere.",3,Yahya Nawar,outdoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
fcdf5ed8-9d22-41a9-ac8d-6080ff6fc8df,634385525b7b,Riviera,Restaurant,,Nice food and good service; located just near the beach as well.,5,Nirmal Narayan,indoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
2cbf35fc-ac9f-490e-859f-f9d2e9b2f2c1,07571a3cf140,Sakip Usta Gaziantep,Restaurant,,It was very nice to be greeted with a smile when we first entered; we went with my wife; the services are very fast; the empty services are removed immediately; the washbasins were hygienic and clean; and I would recommend a very reasonable place.,4,Gamze Aciogli,taste,0,1,0,0,0.0,irrelevant: cosine<0.10
0ac6ce7f-696d-4637-bec6-e07eaaf6a8ce,07571a3cf140,Sakip Usta Gaziantep,Restaurant,,Kebabs are good; trotters are good; desserts are good. Actually; the decor part of the atmosphere is good. Only a lot of noise comes from the kitchen part. Employees are smiling.,4,Murat Erdemir,outdoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
23331447-58de-4b7d-b1f8-bde6c5fd29d4,07571a3cf140,Sakip Usta Gaziantep,Restaurant,,If you come to Antep; sit down and taste the Beyran soup; served plain and with garlic.,5,Berat Türk,indoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
e24936ad-51d1-4cd2-8c0b-eb1e08a88d9c,07571a3cf140,Sakip Usta Gaziantep,Restaurant,,I asked for garlic; but I had a hard time getting the taste of the meat from the garlic flavor. I'll try again with little or no garlic. Quite satisfying. I like the taste too; you should definitely try it.,4,Agah Beyoglu,taste,0,1,0,0,0.0,irrelevant: cosine<0.10
ce02829b-809f-434d-8643-11a6bc2a7f90,07571a3cf140,Sakip Usta Gaziantep,Restaurant,,Taste was amazing! Price was not high.,4,Serap Keskin,menu,0,1,0,0,0.0,irrelevant: cosine<0.10
ddb983be-6425-401b-9c80-95d0331190fc,07571a3cf140,Sakip Usta Gaziantep,Restaurant,,When I ate it in the past; it tasted very good; I think the chef has changed. The atmosphere was average.,2,Ahmet Coban,indoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
04cc7200-4608-4654-bd52-20959c7d0cf8,07571a3cf140,Sakip Usta Gaziantep,Restaurant,,We were very satisfied. I strongly recommend trying it. Delicious appetizers come with the meals.,5,Huseyin Bulut,taste,0,1,0,0,0.0,irrelevant: cosine<0.10
9339747a-736d-469e-814c-8fddda665fac,07571a3cf140,Sakip Usta Gaziantep,Restaurant,,The food tastes good. The atmosphere of the place was not very attractive.,3,Merve Balci,outdoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
1bb8ea1d-8a5a-46df-9fc4-85ae6f0146bb,07571a3cf140,Sakip Usta Gaziantep,Restaurant,,We ate 1 mumbar and 1 kusleme and paid 310 TL. The meals were very tasty.,4,Goktug Yigit,taste,0,1,0,0,0.0,irrelevant: cosine<0.10
ddc297dc-8f28-4e61-a1f2-a8bbdd6ced4b,07571a3cf140,Sakip Usta Gaziantep,Restaurant,,Very cheap and delicious!,5,Kutay Demir,menu,0,1,0,0,0.0,irrelevant: cosine<0.10
ba7baef4-d055-402f-b2e5-a64091341419,07571a3cf140,Sakip Usta Gaziantep,Restaurant,,Ayran came when the meal was over; the food was very bitter.,5,Ali Kaya,indoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
1f3dfeea-4c4e-4a95-b3f6-58950f5a5701,de726ffeae8a,Imam Cagdas,Restaurant,,Although the prices are a little high; the quality is high so it does not disappoint. The taste was very good; well done!,5,Mustafa Ay,outdoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
7e8f9b3e-281b-498f-a67c-a61c9929b0a6,de726ffeae8a,Imam Cagdas,Restaurant,,We ordered Etli Ali Nazik Kebab. They said he was the most famous. We ate meat with yogurt. The food was cold.,2,Yalcin Cokzehir,taste,0,1,0,0,0.0,irrelevant: cosine<0.10
43df52e5-46c4-4a2b-ba0c-bd4f66eab38c,de726ffeae8a,Imam Cagdas,Restaurant,,We came because it is a very famous place. They had really delicious food.,4,Yusuf Gur,menu,0,1,0,0,0.0,irrelevant: cosine<0.10
8d26a1db-c2f1-442f-92cf-49ef16df3bc5,de726ffeae8a,Imam Cagdas,Restaurant,,Ali nazik was 240 tl lahmacun 50 tl even tea with a fee of 5 tl. We visited so many places; this was the most expensive.,3,Humeyra Akyuz,indoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
d565042b-2b06-4bbc-93ce-92ce86d3b0b2,de726ffeae8a,Imam Cagdas,Restaurant,,The taste was very good but the prices were also very high.,5,Muhammet Ikbal,taste,0,1,0,0,0.0,irrelevant: cosine<0.10
7d42e37a-ed48-424e-a496-645c23100ce7,de726ffeae8a,Imam Cagdas,Restaurant,,Located in Gaziantep historical bazaar; the place stands out with its beautiful and spacious ambiance. I liked the place very much; we came for dessert after dinner.,5,Olcay Akin,outdoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
52f861a8-9938-4db2-a4c3-74f10e5b09bd,de726ffeae8a,Imam Cagdas,Restaurant,,I had the chance to taste many flavors; all of them were very good; I was amazed by Ali Nazik Kebab.,5,Duygu Er,indoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
83a88209-9787-4b17-a4af-cc441c4c4810,de726ffeae8a,Imam Cagdas,Restaurant,,The restaurant that made our four-day Gaziantep holiday poison! There is already excessive noise; it is impossible to hear the person next to you. The waiters are indifferent; the order takes too long to arrive.,1,Ceylan Birgun,menu,0,0,0,1,0.025067628039118276,relevant: name/category anchor
f76fb1de-62a0-437e-ac23-56f23f62c7a7,de726ffeae8a,Imam Cagdas,Restaurant,,"They sold us rotten pistachios, it sucks!",1,Hakan Unveren,taste,0,1,0,0,0.0,irrelevant: cosine<0.10
8aedd8b3-4b2f-42eb-a28f-fa9a2c3c8746,de726ffeae8a,Imam Cagdas,Restaurant,,I don't know why we ate here despite the exorbitant prices. A portion of kebab or sis meat product starts from 220 TL as of the end of June 2023. Naturally; you expect a good portion; but a tiny portion in the middle of the plate.,2,Hakan Solak,indoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
86847aba-5e8c-4b56-97c9-e288525a002a,de726ffeae8a,Imam Cagdas,Restaurant,,"A great business that does not compromise on its taste; lahmacun, garlic kebab; yoghurt kebab; the smile of the waiters; everything is in place; thank you very much for the nice service and delicious food.",5,Sinan Ozen,outdoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
26d29841-5102-40c0-bc1f-0e8891283e9b,4ed664d9f312,Gold Semaver,Restaurant,,The breakfast was very good; I recommend it; the presentations were also eye-catching. We paid 240tl for the table you see in the photo; including 6 teas and 2 Turkish coffees.,5,Tarik Yuce,taste,0,1,0,0,0.0,irrelevant: cosine<0.10
f62595f2-9b3b-4f0a-a353-603f4016b41c,4ed664d9f312,Gold Semaver,Restaurant,,The place is beautiful. The staff was very nice. We asked for tiramisu. It was very fresh and beautiful.,4,Yasemin Uzuner,outdoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
97366c45-86e5-4009-b511-e3907b2202e7,4ed664d9f312,Gold Semaver,Restaurant,,Beautiful place. The breakfast is said to be good. I had tea in the evening; it was delicious. It tastes like a samovar. The environment is calm. The music is jazz style; suitable for the calm and soft atmosphere.,5,Gokhan Efe,indoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
8251dfbf-8f05-4539-b6ca-45e022dfdff7,4ed664d9f312,Gold Semaver,Restaurant,,Hookah and ambiance is super!,5,Bunyamin Engin,menu,0,1,0,0,0.0,irrelevant: cosine<0.10
43a8b5c5-b2a5-4072-847a-c1f9621e5796,4ed664d9f312,Gold Semaver,Restaurant,,They have a problem with the service; but if you're going to drink tea; they do it well. Your tea is always hot over the fire.,3,Mehmet Mercan,taste,0,1,0,0,0.0,irrelevant: cosine<0.10
31cd51c8-6099-49c3-a72c-5a735160c3a3,4ed664d9f312,Gold Semaver,Restaurant,,Some of the coffee I wanted came spilled; the coffee tasted dry. Also; my wife's order was wrong.,1,Hakan Tekelioglu,taste,0,1,0,0,0.0,irrelevant: cosine<0.10
05f34caf-3cc1-4939-82ec-a90e5f7aa545,4ed664d9f312,Gold Semaver,Restaurant,,Great.,4,Mehrin Kuru,outdoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
c059e831-97eb-4534-9b74-dcea4bcb3f1a,4ed664d9f312,Gold Semaver,Restaurant,,Lovely; affordable seafront spot to while away the afternoon smoking nargile and playing backgammon (tavla). Super hospitable employees and enjoyable ambience.,5,Geordon Omand,indoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
8482c081-9e03-4ec3-995e-dbdfa2b51913,4ed664d9f312,Gold Semaver,Restaurant,,A cheap and delicious place. If you are passing by; you should not continue without having a cup of tea.,4,ALi Bes,taste,0,1,0,0,0.0,irrelevant: cosine<0.10
df680a5f-cf87-45b8-b690-eb3ed592b3d7,250903279af0,Fethiye Dondurmacisi,Restaurant,,Bitter; mango; Bodrum tangerine; honey almond; Big Babas; mastic gum; walnut; blackberry and forest fruit definitely recommend..,5,Yeliz Eker,taste,0,1,0,0,0.0,irrelevant: cosine<0.10
6bd3af16-b8ef-4fef-9fda-a1379172bb1c,250903279af0,Fethiye Dondurmacisi,Restaurant,,The prices are cheap from the center; the ice cream is legendary; don't miss out; it's worth waiting in line; it's the best ice cream shop in Fethiye. Real milk ice cream,5,Murat Yesilci,indoor_atmosphere,0,0,0,1,0.02427587017559605,relevant: name/category anchor
ba1563c6-7900-4475-baae-caae7714befd,250903279af0,Fethiye Dondurmacisi,Restaurant,,Absolutely perfect come try it..,5,Arch Ao,outdoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
8fa66d9d-ac25-45cc-92a5-3e1ed61180d2,250903279af0,Fethiye Dondurmacisi,Restaurant,,Terrible. This is a lie. This is not ice cream! This gum is an ice cream substitute.,1,Zloy Grazhdanin,taste,0,1,0,0,0.0,irrelevant: cosine<0.10
522dd988-5d15-4198-8e80-fdf511d2828d,250903279af0,Fethiye Dondurmacisi,Restaurant,,As I was crossing the road; I noticed that we stopped. The light ad is very good because everything has ice cream icons. The only normal price I've seen in Fethiye is 6 TL.,4,Aygun Nurca,indoor_atmosphere,0,0,0,1,0.028812930683077706,relevant: name/category anchor
71025a0c-9bf0-4abc-91a7-cad7881856f3,250903279af0,Fethiye Dondurmacisi,Restaurant,,The atmosphere of the place was nice; if you want to taste the ice creams; I can say that it is an ordinary ice cream that you can eat anywhere.,3,Bekir Tunca,outdoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
46906437-fcb9-49be-aa2a-6fb6da177ce4,250903279af0,Fethiye Dondurmacisi,Restaurant,,It literally gave me the feeling of chewing sugar. It's not even about ice cream.,2,Batuhan Kinik,taste,0,1,0,0,0.0,irrelevant: cosine<0.10
a6d82687-1e07-4386-82c7-54505d132ed8,250903279af0,Fethiye Dondurmacisi,Restaurant,,We visited with my friends. The lemon one was great!,4,Semanur Cetin,taste,0,1,0,0,0.0,irrelevant: cosine<0.10
570e3ab1-1bd7-4310-97fa-a6ce5ac0a563,250903279af0,Fethiye Dondurmacisi,Restaurant,,A great taste. I went on recommendation; it was really true. I also recommend it to you.,5,Derya Halis,outdoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
dba4c739-e280-4faf-bbab-cac7e9a1c79f,250903279af0,Fethiye Dondurmacisi,Restaurant,,Their prices are very reasonable and their ice creams are delicious. There is not only ice cream but also dessert sales inside. There are many options for ice cream; which is a very nice detail.,5,Burak Aydogdu,taste,0,1,0,0,0.0,irrelevant: cosine<0.10
0e7e336a-f1d9-4b34-aa94-8f4e96da003c,250903279af0,Fethiye Dondurmacisi,Restaurant,,On the way to the city center of Fethiye; a sweet place caught our attention. The ice cream cone-shaped totem on the road was very original.,4,Ahmet Oz,outdoor_atmosphere,0,0,0,1,0.029242958119479284,relevant: name/category anchor
42875f85-9ddd-405e-9531-8fe8a36b5793,4156a9358931,My Friends Burger,Restaurant,,The hamburger bread was very nice. I didn't like his meatballs very much.Orders are coming out very quickly; and the working friends are very kind; thank you.,4,Ilknur Guntepe,indoor_atmosphere,0,0,0,1,0.023978919665349856,relevant: name/category anchor
1faf390c-b271-4e7b-8d5a-34d54cf011c6,4156a9358931,My Friends Burger,Restaurant,,A place that makes unorthodox burgers in Samsun. The hamburger bread is big and wide with lots of sesame seeds.,4,Fethi Duhan Calik,outdoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
6215940d-a083-4831-bd2a-f79ae2d56001,4156a9358931,My Friends Burger,Restaurant,,It's a very nice place; the hamburger is very nice. The staff is very good; there is a children's playground,5,Gun Oksay,indoor_atmosphere,0,1,0,0,0.0,irrelevant: cosine<0.10
dd3264c1-3294-4aac-8349-401ee52509f6,4156a9358931,My Friends Burger,Restaurant,,The place is nice; the waiters work sulkily. The location; service and presentation are beautiful. And his hamburger might be the most mediocre hamburger I've ever had. There is no meat taste in the meatball.,2,Hatice Isik,taste,0,1,0,0,0.0,irrelevant: cosine<0.10
05d95ead-9de2-491c-84a7-4547504378ce,4156a9358931,My Friends Burger,Restaurant,,Mushroom burger the meat stays thin inside the huge burger bread; and the meat and mushrooms do not stay in the bread because of the sauce applied on the bread.,3,Olcay Albayrak,indoor_atmosphere,0,0,0,1,0.03910690317053047,relevant: name/category anchor
b216c670-c7f2-420e-8b02-8bbcdcaa29d7,4156a9358931,My Friends Burger,Restaurant,,They have really saturated menus. The prices are very good; and as a place with a very nice interior and exterior decor with sea views; I would definitely recommend it at the same time.,5,Mahzun Zara,menu,0,1,0,0,0.0,irrelevant: cosine<0.10
de9480e6-6054-4444-93d7-ad4073379a97,4156a9358931,My Friends Burger,Restaurant,,I never liked the service very bad; when we brought the wrong burger and returned it; we had to wait that much longer. The potatoes were terrible; the only onion rings and mushrooms were beautiful. I will never go to this place again.,1,Gonul Bilir,taste,0,0,0,1,0.01960286418261992,relevant: name/category anchor
